datetime_utc,date,lat,lon,pm2_5,pm10,co,no,no2,o3,so2,nh3,ow_aqi_1to5,source,city
2022-08-22T12:00:00Z,2022-08-22,24.8607,67.0011,20.39,64.88,310.42,1.61,7.37,31.83,2.77,0.8,4.0,openweather,Karachi
2022-08-22T13:00:00Z,2022-08-22,24.8607,67.0011,21.76,66.66,330.45,1.06,10.45,25.03,2.77,0.82,4.0,openweather,Karachi
2022-08-22T14:00:00Z,2022-08-22,24.8607,67.0011,23.05,68.59,320.43,0.22,11.31,21.82,2.53,0.76,4.0,openweather,Karachi
2022-08-22T15:00:00Z,2022-08-22,24.8607,67.0011,23.54,75.87,283.72,0.05,8.4,24.32,2.26,0.72,4.0,openweather,Karachi
2022-08-22T16:00:00Z,2022-08-22,24.8607,67.0011,24.07,84.39,270.37,0.03,6.85,26.46,2.32,0.77,4.0,openweather,Karachi
2022-08-22T17:00:00Z,2022-08-22,24.8607,67.0011,24.59,93.31,257.02,0.02,5.48,28.61,2.26,0.72,4.0,openweather,Karachi
2022-08-22T18:00:00Z,2022-08-22,24.8607,67.0011,24.79,100.51,253.68,0.01,4.76,30.04,2.18,0.67,5.0,openweather,Karachi
2022-08-22T19:00:00Z,2022-08-22,24.8607,67.0011,24.61,104.42,253.68,0.01,4.5,30.76,2.06,0.55,5.0,openweather,Karachi
2022-08-22T20:00:00Z,2022-08-22,24.8607,67.0011,24.84,100.68,247.0,0.01,3.98,31.83,2.15,0.42,5.0,openweather,Karachi
2022-08-22T21:00:00Z,2022-08-22,24.8607,67.0011,25.66,97.44,240.33,0.0,3.17,32.9,2.38,0.47,4.0,openweather,Karachi
2022-08-22T22:00:00Z,2022-08-22,24.8607,67.0011,27.06,109.36,233.65,0.0,2.57,33.62,2.41,0.51,5.0,openweather,Karachi
2022-08-22T23:00:00Z,2022-08-22,24.8607,67.0011,28.4,123.35,233.65,0.0,2.42,33.97,2.47,0.52,5.0,openweather,Karachi
2022-08-23T00:00:00Z,2022-08-23,24.8607,67.0011,28.96,129.55,236.99,0.0,2.53,33.97,2.62,0.55,5.0,openweather,Karachi
2022-08-23T01:00:00Z,2022-08-23,24.8607,67.0011,28.52,127.29,243.66,0.0,3.08,33.26,2.92,0.63,5.0,openweather,Karachi
2022-08-23T02:00:00Z,2022-08-23,24.8607,67.0011,28.35,131.9,260.35,0.02,4.11,32.19,3.04,0.77,5.0,openweather,Karachi
2022-08-23T03:00:00Z,2022-08-23,24.8607,67.0011,28.55,136.08,307.08,0.56,6.51,30.4,3.16,1.06,5.0,openweather,Karachi
2022-08-23T04:00:00Z,2022-08-23,24.8607,67.0011,28.61,131.66,367.16,2.04,8.91,29.68,3.55,1.28,5.0,openweather,Karachi
2022-08-23T05:00:00Z,2022-08-23,24.8607,67.0011,28.67,131.35,370.5,2.15,9.0,31.47,3.7,1.33,5.0,openweather,Karachi
2022-08-23T06:00:00Z,2022-08-23,24.8607,67.0011,28.72,132.3,347.14,1.51,7.8,32.9,3.67,1.27,5.0,openweather,Karachi
2022-08-23T07:00:00Z,2022-08-23,24.8607,67.0011,27.74,119.92,323.77,1.33,6.51,35.05,3.55,1.08,5.0,openweather,Karachi
2022-08-23T08:00:00Z,2022-08-23,24.8607,67.0011,27.48,107.48,330.45,1.49,6.6,38.27,3.87,1.11,5.0,openweather,Karachi
2022-08-23T09:00:00Z,2022-08-23,24.8607,67.0011,27.73,103.84,350.48,1.82,7.45,42.2,4.23,1.2,5.0,openweather,Karachi
2022-08-23T10:00:00Z,2022-08-23,24.8607,67.0011,29.2,115.01,360.49,1.93,8.31,43.63,4.41,1.31,5.0,openweather,Karachi
2022-08-23T11:00:00Z,2022-08-23,24.8607,67.0011,31.14,135.24,383.85,1.96,10.62,37.91,4.95,1.47,5.0,openweather,Karachi
2022-08-23T12:00:00Z,2022-08-23,24.8607,67.0011,33.03,145.99,423.91,1.93,14.22,30.76,5.42,1.61,5.0,openweather,Karachi
2022-08-23T13:00:00Z,2022-08-23,24.8607,67.0011,33.09,138.96,494.0,1.37,20.73,20.92,5.84,1.73,5.0,openweather,Karachi
2022-08-23T14:00:00Z,2022-08-23,24.8607,67.0011,33.23,124.14,514.03,0.59,23.99,14.84,5.66,1.79,5.0,openweather,Karachi
2022-08-23T15:00:00Z,2022-08-23,24.8607,67.0011,36.15,127.53,473.98,0.24,20.73,17.34,5.3,1.85,5.0,openweather,Karachi
2022-08-23T16:00:00Z,2022-08-23,24.8607,67.0011,40.65,136.54,427.25,0.08,17.14,22.35,5.01,1.87,5.0,openweather,Karachi
2022-08-23T17:00:00Z,2022-08-23,24.8607,67.0011,47.03,157.28,330.45,0.01,10.28,33.26,3.55,1.3,5.0,openweather,Karachi
2022-08-23T18:00:00Z,2022-08-23,24.8607,67.0011,47.68,158.55,277.04,0.0,5.91,42.56,2.35,0.84,5.0,openweather,Karachi
2022-08-23T19:00:00Z,2022-08-23,24.8607,67.0011,45.0,159.25,253.68,0.0,4.07,49.35,1.7,0.5,5.0,openweather,Karachi
2022-08-23T20:00:00Z,2022-08-23,24.8607,67.0011,44.42,155.76,233.65,0.0,3.04,55.79,1.51,0.27,5.0,openweather,Karachi
2022-08-23T21:00:00Z,2022-08-23,24.8607,67.0011,45.14,163.13,223.64,0.0,2.01,54.36,1.48,0.19,5.0,openweather,Karachi
2022-08-23T22:00:00Z,2022-08-23,24.8607,67.0011,49.66,196.51,226.97,0.0,1.41,48.64,1.37,0.14,5.0,openweather,Karachi
2022-08-23T23:00:00Z,2022-08-23,24.8607,67.0011,55.19,230.36,230.31,0.0,1.23,45.78,1.36,0.14,5.0,openweather,Karachi
2022-08-24T00:00:00Z,2022-08-24,24.8607,67.0011,55.51,235.81,236.99,0.0,1.18,44.35,1.37,0.13,5.0,openweather,Karachi
2022-08-24T01:00:00Z,2022-08-24,24.8607,67.0011,48.99,191.87,243.66,0.0,1.41,42.2,1.51,0.16,5.0,openweather,Karachi
2022-08-24T02:00:00Z,2022-08-24,24.8607,67.0011,40.22,117.28,253.68,0.0,2.01,40.77,1.62,0.25,5.0,openweather,Karachi
2022-08-24T03:00:00Z,2022-08-24,24.8607,67.0011,35.43,91.47,283.72,0.04,4.2,37.55,1.8,0.46,4.0,openweather,Karachi
2022-08-24T04:00:00Z,2022-08-24,24.8607,67.0011,32.75,81.34,327.11,0.46,7.2,33.26,2.15,0.66,4.0,openweather,Karachi
2022-08-24T05:00:00Z,2022-08-24,24.8607,67.0011,28.15,67.07,323.77,0.88,6.85,32.19,2.24,0.69,4.0,openweather,Karachi
2022-08-24T06:00:00Z,2022-08-24,24.8607,67.0011,22.5,48.67,300.41,0.96,5.1,34.33,2.24,0.68,3.0,openweather,Karachi
2022-08-24T07:00:00Z,2022-08-24,24.8607,67.0011,19.9,40.78,277.04,0.76,4.11,36.84,2.09,0.59,3.0,openweather,Karachi
2022-08-24T08:00:00Z,2022-08-24,24.8607,67.0011,21.69,48.8,270.37,0.6,4.24,38.27,2.12,0.55,3.0,openweather,Karachi
2022-08-24T09:00:00Z,2022-08-24,24.8607,67.0011,24.51,58.21,270.37,0.56,4.67,38.98,2.03,0.51,4.0,openweather,Karachi
2022-08-24T10:00:00Z,2022-08-24,24.8607,67.0011,24.52,55.44,267.03,0.5,4.63,38.98,1.88,0.45,4.0,openweather,Karachi
2022-08-24T11:00:00Z,2022-08-24,24.8607,67.0011,22.81,49.83,263.69,0.41,4.67,41.48,1.83,0.42,3.0,openweather,Karachi
2022-08-24T12:00:00Z,2022-08-24,24.8607,67.0011,21.63,53.25,263.69,0.29,4.97,45.78,1.68,0.38,4.0,openweather,Karachi
2022-08-24T13:00:00Z,2022-08-24,24.8607,67.0011,22.1,60.86,277.04,0.08,6.77,50.78,1.68,0.44,4.0,openweather,Karachi
2022-08-24T14:00:00Z,2022-08-24,24.8607,67.0011,24.41,62.89,287.06,0.01,7.97,51.5,1.79,0.54,4.0,openweather,Karachi
2022-08-24T15:00:00Z,2022-08-24,24.8607,67.0011,24.81,55.33,277.04,0.0,7.11,50.78,1.89,0.66,4.0,openweather,Karachi
2022-08-24T16:00:00Z,2022-08-24,24.8607,67.0011,24.0,55.57,277.04,0.0,6.51,44.7,2.15,0.81,4.0,openweather,Karachi
2022-08-24T17:00:00Z,2022-08-24,24.8607,67.0011,24.7,78.93,263.69,0.0,5.01,41.84,2.03,0.7,4.0,openweather,Karachi
2022-08-24T18:00:00Z,2022-08-24,24.8607,67.0011,26.19,107.35,263.69,0.0,4.16,40.41,1.86,0.61,5.0,openweather,Karachi
2022-08-24T19:00:00Z,2022-08-24,24.8607,67.0011,27.27,115.05,253.68,0.0,3.51,37.19,1.64,0.4,5.0,openweather,Karachi
2022-08-24T20:00:00Z,2022-08-24,24.8607,67.0011,26.4,91.45,240.33,0.0,2.53,35.41,1.43,0.17,4.0,openweather,Karachi
2022-08-24T21:00:00Z,2022-08-24,24.8607,67.0011,22.53,64.51,233.65,0.0,1.54,37.19,1.3,0.13,4.0,openweather,Karachi
2022-08-24T22:00:00Z,2022-08-24,24.8607,67.0011,20.88,56.75,233.65,0.0,1.06,39.34,1.19,0.12,4.0,openweather,Karachi
2022-08-24T23:00:00Z,2022-08-24,24.8607,67.0011,22.44,63.26,233.65,0.0,1.02,38.98,1.27,0.13,4.0,openweather,Karachi
2022-08-25T00:00:00Z,2022-08-25,24.8607,67.0011,23.87,71.51,233.65,0.0,1.07,38.62,1.36,0.13,4.0,openweather,Karachi
2022-08-25T01:00:00Z,2022-08-25,24.8607,67.0011,25.57,89.19,230.31,0.0,1.25,40.05,1.45,0.15,4.0,openweather,Karachi
2022-08-25T02:00:00Z,2022-08-25,24.8607,67.0011,27.48,103.32,230.31,0.0,1.56,41.84,1.43,0.16,5.0,openweather,Karachi
2022-08-25T03:00:00Z,2022-08-25,24.8607,67.0011,29.08,116.31,250.34,0.04,3.0,40.05,1.46,0.29,5.0,openweather,Karachi
2022-08-25T04:00:00Z,2022-08-25,24.8607,67.0011,31.27,136.44,277.04,0.73,4.41,41.13,1.58,0.42,5.0,openweather,Karachi
2022-08-25T05:00:00Z,2022-08-25,24.8607,67.0011,32.25,152.59,280.38,1.13,4.03,45.06,1.68,0.46,5.0,openweather,Karachi
2022-08-25T06:00:00Z,2022-08-25,24.8607,67.0011,32.54,156.29,273.7,1.03,3.04,45.78,1.76,0.45,5.0,openweather,Karachi
2022-08-25T07:00:00Z,2022-08-25,24.8607,67.0011,32.93,156.23,263.69,0.8,2.59,45.06,1.71,0.36,5.0,openweather,Karachi
2022-08-25T08:00:00Z,2022-08-25,24.8607,67.0011,32.37,149.14,260.35,0.68,2.66,48.64,1.7,0.34,5.0,openweather,Karachi
2022-08-25T09:00:00Z,2022-08-25,24.8607,67.0011,31.46,139.85,260.35,0.65,2.91,50.78,1.61,0.32,5.0,openweather,Karachi
2022-08-25T10:00:00Z,2022-08-25,24.8607,67.0011,31.45,138.91,263.69,0.64,3.08,47.92,1.55,0.28,5.0,openweather,Karachi
2022-08-25T11:00:00Z,2022-08-25,24.8607,67.0011,33.09,149.0,267.03,0.64,3.51,43.27,1.65,0.26,5.0,openweather,Karachi
2022-08-25T12:00:00Z,2022-08-25,24.8607,67.0011,33.77,154.38,273.7,0.55,4.37,40.77,1.67,0.26,5.0,openweather,Karachi
2022-08-25T13:00:00Z,2022-08-25,24.8607,67.0011,32.68,146.29,290.39,0.32,6.43,42.2,1.74,0.32,5.0,openweather,Karachi
2022-08-25T14:00:00Z,2022-08-25,24.8607,67.0011,30.25,134.49,287.06,0.03,7.11,47.92,1.67,0.37,5.0,openweather,Karachi
2022-08-25T15:00:00Z,2022-08-25,24.8607,67.0011,28.7,128.75,267.03,0.0,5.65,54.36,1.58,0.43,5.0,openweather,Karachi
2022-08-25T16:00:00Z,2022-08-25,24.8607,67.0011,28.55,130.98,260.35,0.0,4.76,55.07,1.64,0.5,5.0,openweather,Karachi
2022-08-25T17:00:00Z,2022-08-25,24.8607,67.0011,28.87,138.19,250.34,0.0,3.68,52.21,1.56,0.45,5.0,openweather,Karachi
2022-08-25T18:00:00Z,2022-08-25,24.8607,67.0011,29.18,145.37,247.0,0.0,3.13,47.92,1.48,0.4,5.0,openweather,Karachi
2022-08-25T19:00:00Z,2022-08-25,24.8607,67.0011,28.95,144.98,243.66,0.0,2.78,45.78,1.34,0.26,5.0,openweather,Karachi
2022-08-25T20:00:00Z,2022-08-25,24.8607,67.0011,28.11,136.5,236.99,0.0,2.16,44.7,1.24,0.09,5.0,openweather,Karachi
2022-08-25T21:00:00Z,2022-08-25,24.8607,67.0011,26.99,125.48,230.31,0.0,1.46,43.99,1.21,0.05,5.0,openweather,Karachi
2022-08-25T22:00:00Z,2022-08-25,24.8607,67.0011,25.94,118.78,226.97,0.0,1.09,43.27,1.18,0.04,5.0,openweather,Karachi
2022-08-25T23:00:00Z,2022-08-25,24.8607,67.0011,25.69,116.2,230.31,0.0,1.07,42.92,1.27,0.08,5.0,openweather,Karachi
2022-08-26T00:00:00Z,2022-08-26,24.8607,67.0011,26.04,116.11,233.65,0.0,1.15,42.56,1.39,0.12,5.0,openweather,Karachi
2022-08-26T01:00:00Z,2022-08-26,24.8607,67.0011,26.3,109.35,236.99,0.0,1.37,42.2,1.52,0.16,5.0,openweather,Karachi
2022-08-26T02:00:00Z,2022-08-26,24.8607,67.0011,25.81,100.91,243.66,0.01,1.74,42.2,1.53,0.19,5.0,openweather,Karachi
2022-08-26T03:00:00Z,2022-08-26,24.8607,67.0011,24.97,93.21,267.03,0.23,3.13,41.48,1.58,0.36,4.0,openweather,Karachi
2022-08-26T04:00:00Z,2022-08-26,24.8607,67.0011,24.05,91.13,300.41,1.08,4.71,41.84,1.79,0.53,4.0,openweather,Karachi
2022-08-26T05:00:00Z,2022-08-26,24.8607,67.0011,23.26,88.41,307.08,1.49,4.63,45.78,1.97,0.62,4.0,openweather,Karachi
2022-08-26T06:00:00Z,2022-08-26,24.8607,67.0011,22.5,84.72,297.07,1.29,3.77,50.78,2.12,0.66,4.0,openweather,Karachi
2022-08-26T07:00:00Z,2022-08-26,24.8607,67.0011,22.21,80.41,287.06,1.05,3.21,53.64,2.12,0.61,4.0,openweather,Karachi
2022-08-26T08:00:00Z,2022-08-26,24.8607,67.0011,22.43,77.79,287.06,1.02,3.26,54.36,2.21,0.59,4.0,openweather,Karachi
2022-08-26T09:00:00Z,2022-08-26,24.8607,67.0011,22.92,77.37,293.73,1.13,3.64,53.64,2.24,0.59,4.0,openweather,Karachi
2022-08-26T10:00:00Z,2022-08-26,24.8607,67.0011,22.88,76.36,293.73,1.17,3.81,51.5,2.15,0.55,4.0,openweather,Karachi
2022-08-26T11:00:00Z,2022-08-26,24.8607,67.0011,22.64,73.74,297.07,1.2,4.07,47.92,2.21,0.54,4.0,openweather,Karachi
2022-08-26T12:00:00Z,2022-08-26,24.8607,67.0011,22.98,74.03,303.75,1.17,4.88,43.99,2.15,0.54,4.0,openweather,Karachi
2022-08-26T13:00:00Z,2022-08-26,24.8607,67.0011,24.05,77.68,323.77,0.86,7.28,38.98,2.18,0.57,4.0,openweather,Karachi
2022-08-26T14:00:00Z,2022-08-26,24.8607,67.0011,25.28,81.5,327.11,0.11,8.83,36.48,2.09,0.59,4.0,openweather,Karachi
2022-08-26T15:00:00Z,2022-08-26,24.8607,67.0011,26.11,83.11,307.08,0.0,7.2,39.34,1.94,0.63,4.0,openweather,Karachi
2022-08-26T16:00:00Z,2022-08-26,24.8607,67.0011,26.4,83.49,297.07,0.0,6.08,42.2,2.03,0.72,4.0,openweather,Karachi
2022-08-26T17:00:00Z,2022-08-26,24.8607,67.0011,26.2,84.41,280.38,0.0,4.63,44.35,1.88,0.67,4.0,openweather,Karachi
2022-08-26T18:00:00Z,2022-08-26,24.8607,67.0011,26.06,86.29,273.7,0.0,3.86,45.42,1.73,0.62,4.0,openweather,Karachi
2022-08-26T19:00:00Z,2022-08-26,24.8607,67.0011,25.44,86.42,263.69,0.0,3.47,44.7,1.56,0.48,4.0,openweather,Karachi
2022-08-26T20:00:00Z,2022-08-26,24.8607,67.0011,24.21,87.03,247.0,0.0,2.83,43.99,1.48,0.31,4.0,openweather,Karachi
2022-08-26T21:00:00Z,2022-08-26,24.8607,67.0011,22.85,87.13,230.31,0.0,1.59,43.99,1.19,0.2,4.0,openweather,Karachi
2022-08-26T22:00:00Z,2022-08-26,24.8607,67.0011,21.02,80.03,220.3,0.0,1.11,43.27,1.1,0.16,4.0,openweather,Karachi
2022-08-26T23:00:00Z,2022-08-26,24.8607,67.0011,19.58,72.45,220.3,0.0,1.02,42.56,1.13,0.15,4.0,openweather,Karachi
2022-08-27T00:00:00Z,2022-08-27,24.8607,67.0011,18.37,66.08,220.3,0.0,1.03,41.84,1.18,0.15,4.0,openweather,Karachi
2022-08-27T01:00:00Z,2022-08-27,24.8607,67.0011,17.16,61.12,223.64,0.0,1.21,41.84,1.28,0.17,4.0,openweather,Karachi
2022-08-27T02:00:00Z,2022-08-27,24.8607,67.0011,16.02,58.14,230.31,0.0,1.59,42.2,1.34,0.22,4.0,openweather,Karachi
2022-08-27T03:00:00Z,2022-08-27,24.8607,67.0011,15.22,55.13,250.34,0.14,3.04,42.2,1.46,0.39,4.0,openweather,Karachi
2022-08-27T04:00:00Z,2022-08-27,24.8607,67.0011,14.91,53.33,283.72,0.64,5.1,41.48,1.67,0.55,4.0,openweather,Karachi
2022-08-27T05:00:00Z,2022-08-27,24.8607,67.0011,15.33,55.69,283.72,0.75,5.06,42.2,1.71,0.56,4.0,openweather,Karachi
2022-08-27T06:00:00Z,2022-08-27,24.8607,67.0011,16.04,61.08,270.37,0.53,4.11,42.92,1.68,0.52,4.0,openweather,Karachi
2022-08-27T07:00:00Z,2022-08-27,24.8607,67.0011,16.78,69.3,260.35,0.42,3.3,43.27,1.58,0.43,4.0,openweather,Karachi
2022-08-27T08:00:00Z,2022-08-27,24.8607,67.0011,17.17,74.56,257.02,0.43,3.04,43.99,1.58,0.38,4.0,openweather,Karachi
2022-08-27T09:00:00Z,2022-08-27,24.8607,67.0011,17.89,81.08,257.02,0.47,3.08,43.63,1.52,0.35,4.0,openweather,Karachi
2022-08-27T10:00:00Z,2022-08-27,24.8607,67.0011,18.81,87.32,253.68,0.59,2.78,43.27,1.43,0.3,4.0,openweather,Karachi
2022-08-27T11:00:00Z,2022-08-27,24.8607,67.0011,19.27,88.71,253.68,0.67,2.91,40.77,1.46,0.3,4.0,openweather,Karachi
2022-08-27T12:00:00Z,2022-08-27,24.8607,67.0011,18.91,81.06,260.35,0.73,3.3,37.19,1.43,0.3,4.0,openweather,Karachi
2022-08-27T13:00:00Z,2022-08-27,24.8607,67.0011,17.88,70.88,273.7,0.59,4.54,33.26,1.37,0.32,4.0,openweather,Karachi
2022-08-27T14:00:00Z,2022-08-27,24.8607,67.0011,16.61,62.12,280.38,0.09,5.27,31.47,1.27,0.32,4.0,openweather,Karachi
2022-08-27T15:00:00Z,2022-08-27,24.8607,67.0011,15.83,58.8,270.37,0.01,4.07,34.33,1.16,0.33,4.0,openweather,Karachi
2022-08-27T16:00:00Z,2022-08-27,24.8607,67.0011,16.34,64.7,263.69,0.0,3.3,37.55,1.18,0.37,4.0,openweather,Karachi
2022-08-27T17:00:00Z,2022-08-27,24.8607,67.0011,17.93,75.13,253.68,0.0,2.57,40.05,1.12,0.34,4.0,openweather,Karachi
2022-08-27T18:00:00Z,2022-08-27,24.8607,67.0011,19.96,82.5,250.34,0.0,2.21,40.77,1.07,0.32,4.0,openweather,Karachi
2022-08-27T19:00:00Z,2022-08-27,24.8607,67.0011,21.55,86.15,250.34,0.0,2.03,40.41,1.01,0.26,4.0,openweather,Karachi
2022-08-27T20:00:00Z,2022-08-27,24.8607,67.0011,21.57,86.05,247.0,0.0,1.69,40.41,0.98,0.16,4.0,openweather,Karachi
2022-08-27T21:00:00Z,2022-08-27,24.8607,67.0011,19.95,83.42,243.66,0.0,1.19,41.84,1.0,0.16,4.0,openweather,Karachi
2022-08-27T22:00:00Z,2022-08-27,24.8607,67.0011,17.81,79.12,236.99,0.0,0.9,44.35,0.95,0.15,4.0,openweather,Karachi
2022-08-27T23:00:00Z,2022-08-27,24.8607,67.0011,16.97,82.46,230.31,0.0,0.84,47.21,0.98,0.15,4.0,openweather,Karachi
2022-08-28T00:00:00Z,2022-08-28,24.8607,67.0011,17.07,86.06,226.97,0.0,0.85,49.35,1.01,0.16,4.0,openweather,Karachi
2022-08-28T01:00:00Z,2022-08-28,24.8607,67.0011,17.87,90.83,223.64,0.0,0.99,48.64,1.1,0.18,4.0,openweather,Karachi
2022-08-28T02:00:00Z,2022-08-28,24.8607,67.0011,18.43,86.98,226.97,0.0,1.26,45.78,1.15,0.2,4.0,openweather,Karachi
2022-08-28T03:00:00Z,2022-08-28,24.8607,67.0011,19.18,84.12,243.66,0.13,2.29,42.2,1.24,0.3,4.0,openweather,Karachi
2022-08-28T04:00:00Z,2022-08-28,24.8607,67.0011,20.05,80.9,270.37,0.57,3.81,39.7,1.46,0.42,4.0,openweather,Karachi
2022-08-28T05:00:00Z,2022-08-28,24.8607,67.0011,20.1,76.35,273.7,0.73,4.07,40.05,1.58,0.46,4.0,openweather,Karachi
2022-08-28T06:00:00Z,2022-08-28,24.8607,67.0011,19.71,75.99,267.03,0.59,3.56,41.48,1.65,0.49,4.0,openweather,Karachi
2022-08-28T07:00:00Z,2022-08-28,24.8607,67.0011,18.58,69.46,253.68,0.54,2.91,42.92,1.61,0.41,4.0,openweather,Karachi
2022-08-28T08:00:00Z,2022-08-28,24.8607,67.0011,16.98,64.58,253.68,0.59,2.59,45.42,1.64,0.38,4.0,openweather,Karachi
2022-08-28T09:00:00Z,2022-08-28,24.8607,67.0011,15.19,58.82,253.68,0.67,2.57,47.21,1.61,0.37,4.0,openweather,Karachi
2022-08-28T10:00:00Z,2022-08-28,24.8607,67.0011,13.61,54.89,253.68,0.68,2.61,47.21,1.52,0.36,4.0,openweather,Karachi
2022-08-28T11:00:00Z,2022-08-28,24.8607,67.0011,12.85,53.43,257.02,0.71,2.96,44.7,1.58,0.38,4.0,openweather,Karachi
2022-08-28T12:00:00Z,2022-08-28,24.8607,67.0011,12.87,52.75,260.35,0.67,3.68,40.77,1.55,0.39,4.0,openweather,Karachi
2022-08-28T13:00:00Z,2022-08-28,24.8607,67.0011,13.15,55.13,273.7,0.48,5.23,36.84,1.55,0.41,4.0,openweather,Karachi
2022-08-28T14:00:00Z,2022-08-28,24.8607,67.0011,13.59,56.53,273.7,0.06,5.83,35.41,1.46,0.4,4.0,openweather,Karachi
2022-08-28T15:00:00Z,2022-08-28,24.8607,67.0011,14.78,59.17,260.35,0.0,4.5,36.12,1.36,0.4,4.0,openweather,Karachi
2022-08-28T16:00:00Z,2022-08-28,24.8607,67.0011,16.36,62.68,253.68,0.0,3.73,36.48,1.39,0.43,4.0,openweather,Karachi
2022-08-28T17:00:00Z,2022-08-28,24.8607,67.0011,17.43,66.09,243.66,0.0,2.91,37.91,1.31,0.39,4.0,openweather,Karachi
2022-08-28T18:00:00Z,2022-08-28,24.8607,67.0011,17.95,69.86,240.33,0.0,2.46,39.34,1.24,0.36,4.0,openweather,Karachi
2022-08-28T19:00:00Z,2022-08-28,24.8607,67.0011,18.53,75.99,233.65,0.0,2.29,40.77,1.16,0.28,4.0,openweather,Karachi
2022-08-28T20:00:00Z,2022-08-28,24.8607,67.0011,19.54,83.46,230.31,0.0,1.95,40.77,1.16,0.17,4.0,openweather,Karachi
2022-08-28T21:00:00Z,2022-08-28,24.8607,67.0011,20.96,89.8,226.97,0.0,1.82,39.34,1.52,0.22,4.0,openweather,Karachi
2022-08-28T22:00:00Z,2022-08-28,24.8607,67.0011,21.73,92.21,226.97,0.0,1.48,38.27,1.52,0.22,4.0,openweather,Karachi
2022-08-28T23:00:00Z,2022-08-28,24.8607,67.0011,21.66,89.82,226.97,0.0,1.37,37.91,1.58,0.21,4.0,openweather,Karachi
2022-08-29T00:00:00Z,2022-08-29,24.8607,67.0011,20.56,84.05,226.97,0.0,1.41,38.98,1.67,0.23,4.0,openweather,Karachi
2022-08-29T01:00:00Z,2022-08-29,24.8607,67.0011,19.11,77.93,230.31,0.0,1.69,40.77,1.88,0.28,4.0,openweather,Karachi
2022-08-29T02:00:00Z,2022-08-29,24.8607,67.0011,17.51,74.95,233.65,0.01,2.18,43.99,1.97,0.35,4.0,openweather,Karachi
2022-08-29T03:00:00Z,2022-08-29,24.8607,67.0011,16.8,76.75,260.35,0.28,3.86,47.21,2.15,0.59,4.0,openweather,Karachi
2022-08-29T04:00:00Z,2022-08-29,24.8607,67.0011,16.65,80.14,300.41,1.2,5.91,51.5,2.44,0.83,4.0,openweather,Karachi
2022-08-29T05:00:00Z,2022-08-29,24.8607,67.0011,16.8,82.82,303.75,1.48,6.0,56.51,2.59,0.9,4.0,openweather,Karachi
2022-08-29T06:00:00Z,2022-08-29,24.8607,67.0011,17.11,82.79,287.06,1.2,4.93,60.08,2.65,0.9,4.0,openweather,Karachi
2022-08-29T07:00:00Z,2022-08-29,24.8607,67.0011,17.37,79.48,273.7,0.96,4.16,57.22,2.59,0.78,4.0,openweather,Karachi
2022-08-29T08:00:00Z,2022-08-29,24.8607,67.0011,18.0,75.6,273.7,0.96,4.11,50.78,2.65,0.72,4.0,openweather,Karachi
2022-08-29T09:00:00Z,2022-08-29,24.8607,67.0011,18.87,74.55,280.38,1.05,4.63,43.99,2.65,0.68,4.0,openweather,Karachi
2022-08-29T10:00:00Z,2022-08-29,24.8607,67.0011,19.05,72.32,283.72,1.01,5.14,38.27,2.56,0.65,4.0,openweather,Karachi
2022-08-29T11:00:00Z,2022-08-29,24.8607,67.0011,18.35,68.1,290.39,0.94,6.08,35.76,2.74,0.7,4.0,openweather,Karachi
2022-08-29T12:00:00Z,2022-08-29,24.8607,67.0011,17.16,64.8,307.08,0.71,7.8,34.69,2.8,0.78,4.0,openweather,Karachi
2022-08-29T13:00:00Z,2022-08-29,24.8607,67.0011,16.71,66.02,337.12,0.38,10.97,32.19,2.95,0.88,4.0,openweather,Karachi
2022-08-29T14:00:00Z,2022-08-29,24.8607,67.0011,16.86,70.2,343.8,0.06,12.0,30.76,2.92,0.93,4.0,openweather,Karachi
2022-08-29T15:00:00Z,2022-08-29,24.8607,67.0011,17.48,73.25,320.43,0.01,10.02,32.54,2.83,1.01,4.0,openweather,Karachi
2022-08-29T16:00:00Z,2022-08-29,24.8607,67.0011,18.39,75.72,310.42,0.01,8.91,32.9,3.13,1.17,4.0,openweather,Karachi
2022-08-29T17:00:00Z,2022-08-29,24.8607,67.0011,19.0,77.3,293.73,0.01,7.37,33.62,3.07,1.14,4.0,openweather,Karachi
2022-08-29T18:00:00Z,2022-08-29,24.8607,67.0011,19.44,77.28,283.72,0.0,6.17,34.33,2.86,1.08,4.0,openweather,Karachi
2022-08-29T19:00:00Z,2022-08-29,24.8607,67.0011,19.35,76.4,277.04,0.0,5.65,35.05,2.65,0.89,4.0,openweather,Karachi
2022-08-29T20:00:00Z,2022-08-29,24.8607,67.0011,19.27,76.55,267.03,0.0,4.97,36.48,2.62,0.68,4.0,openweather,Karachi
2022-08-29T21:00:00Z,2022-08-29,24.8607,67.0011,19.61,78.43,260.35,0.0,4.11,38.27,2.86,0.71,4.0,openweather,Karachi
2022-08-29T22:00:00Z,2022-08-29,24.8607,67.0011,20.42,80.13,257.02,0.0,3.51,39.7,3.01,0.78,4.0,openweather,Karachi
2022-08-29T23:00:00Z,2022-08-29,24.8607,67.0011,21.48,81.24,257.02,0.0,3.6,40.05,3.43,0.89,4.0,openweather,Karachi
2022-08-30T00:00:00Z,2022-08-30,24.8607,67.0011,22.74,83.97,263.69,0.0,4.07,39.34,3.99,1.04,4.0,openweather,Karachi
